stars,reviews,love,price
4.5176,1764.0,134751.0,46.0
4.0803,137.0,6276.0,54.0
3.4386,57.0,5496.0,15.0
4.2727,66.0,5002.0,35.0
4.4737,19.0,1407.0,65.0
4.1875,32.0,2086.0,25.0
4.1875,16.0,0.0,22.0
2.9082,98.0,5258.0,20.0
4.3907,151.0,9381.0,32.0
4.6542,321.0,14723.0,32.0
4.5828,151.0,7681.0,32.0
4.036,250.0,20927.0,92.0
3.376,375.0,8493.0,89.0
3.8085,47.0,6620.0,44.0
4.5116,43.0,2945.0,38.0
3.7172,244.0,5767.0,24.0
3.7719,57.0,1797.0,24.0
4.7748,151.0,17560.0,14.0
4.125,8.0,1876.0,37.0
3.1111,18.0,1215.0,6.5
3.5455,22.0,565.0,35.0
4.1624,1262.0,32969.0,39.0
4.1333,15.0,1728.0,95.0
3.8235,51.0,3490.0,15.0
4.4571,35.0,2668.0,58.0
4.4149,887.0,86296.0,49.0
4.3818,55.0,12925.0,15.0
3.3663,344.0,15079.0,35.0
5.0,5.0,2274.0,65.0
0.0,0.0,236.0,60.0
3.9775,1379.0,66743.0,6.0
3.9746,236.0,10660.0,38.0
4.4,25.0,2437.0,26.0
4.375,8.0,1526.0,42.0
4.25,4.0,0.0,25.0
4.1458,487.0,66132.0,34.0
4.6062,2854.0,182961.0,46.0
3.9293,552.0,30979.0,45.0
4.1364,22.0,1801.0,48.0
4.2,10.0,1552.0,48.0
4.6087,23.0,2683.0,98.0
4.0732,41.0,3019.0,72.0
3.5556,36.0,5026.0,70.0
4.1296,54.0,3281.0,66.0
4.3333,3.0,440.0,22.0
5.0,1.0,350.0,44.0
5.0,4.0,404.0,40.0
4.125,8.0,1331.0,55.0
4.0,4.0,737.0,55.0
4.75,8.0,1086.0,170.0
4.3714,35.0,0.0,24.0
4.0,14.0,1517.0,145.0
4.0,25.0,2746.0,145.0
4.067,358.0,18096.0,39.0
3.7568,74.0,2575.0,51.0
4.3439,535.0,29217.0,65.0
4.4651,559.0,30483.0,48.0
3.9106,123.0,6716.0,6.0
4.275,40.0,4586.0,7.0
4.1,30.0,1407.0,65.0
3.6667,18.0,1049.0,25.0
4.593,258.0,22062.0,72.0
4.2628,780.0,48393.0,90.0
4.5153,163.0,6191.0,28.0
4.5607,173.0,8573.0,28.0
4.2264,106.0,4002.0,99.0
4.5971,345.0,11329.0,26.0
3.96,75.0,3685.0,24.0
3.9474,19.0,1148.0,9.5
4.2311,251.0,14103.0,28.0
3.3247,77.0,3530.0,35.0
4.2364,55.0,3421.0,29.0
4.08,875.0,72910.0,32.0
4.7568,74.0,11145.0,38.0
4.6419,793.0,19349.0,24.0
4.4046,346.0,19952.0,49.0
4.2708,240.0,26038.0,30.0
4.5897,931.0,79200.0,30.0
3.68,25.0,5536.0,60.0
4.9,10.0,3463.0,595.0
3.867,188.0,5157.0,10.0
3.5616,203.0,11305.0,29.0
3.8477,151.0,11593.0,28.0
3.6787,442.0,38002.0,32.0
4.375,8.0,734.0,66.0
5.0,6.0,1525.0,72.0
3.7391,23.0,1458.0,35.0
4.5,6.0,659.0,170.0
4.0,5.0,197.0,100.0
3.9375,48.0,2560.0,48.0
3.0,2.0,208.0,115.0
2.0,1.0,173.0,85.0
3.9867,75.0,2063.0,20.0
3.2286,70.0,2009.0,28.0
3.1667,48.0,1557.0,26.0
3.3304,112.0,2347.0,26.0
3.7035,172.0,6354.0,28.0
4.0732,3276.0,106350.0,24.0
3.4,5.0,473.0,165.0
5.0,6.0,1902.0,58.0
4.1827,208.0,10501.0,40.0
4.2,10.0,845.0,20.0
4.3333,6.0,1913.0,15.0
4.2881,59.0,3562.0,25.0
4.1176,17.0,1507.0,42.0
3.9295,156.0,9019.0,39.5
3.4409,93.0,7715.0,80.0
4.3938,386.0,16104.0,58.0
3.9091,44.0,4730.0,42.0
4.0,5.0,943.0,90.0
4.8333,6.0,2522.0,80.0
4.6667,6.0,763.0,55.0
4.7143,7.0,883.0,55.0
5.0,5.0,351.0,38.0
4.6275,51.0,2445.0,38.0
3.7104,929.0,37050.0,24.0
4.35,20.0,3254.0,65.0
4.0909,11.0,1692.0,24.0
4.566,106.0,3437.0,24.0
4.6667,3.0,0.0,25.0
3.6319,451.0,48794.0,58.0
4.3559,177.0,7517.0,26.0
4.3762,1268.0,13406.0,38.0
3.2921,178.0,2226.0,100.0
4.5429,70.0,3106.0,25.0
4.1364,44.0,1654.0,130.0
3.2745,51.0,1861.0,119.0
3.1538,117.0,5178.0,199.0
2.25,4.0,584.0,45.0
4.6667,9.0,978.0,90.0
3.5122,41.0,1202.0,56.0
4.4186,43.0,5531.0,34.0
3.8804,443.0,19309.0,36.0
4.0696,2270.0,163683.0,28.0
4.205,239.0,13661.0,39.0
3.9515,495.0,15297.0,14.0
3.7209,86.0,6190.0,45.0
3.9474,76.0,2029.0,58.0
4.25,12.0,1645.0,38.0
4.0,25.0,1913.0,40.0
4.442,138.0,5055.0,24.0
4.2609,23.0,1551.0,98.0
4.5217,23.0,4165.0,42.0
3.3333,24.0,1697.0,230.0
4.0448,67.0,2808.0,45.0
4.0351,57.0,1698.0,75.0
4.375,8.0,1512.0,70.0
3.963,27.0,1565.0,64.0
3.6842,19.0,2086.0,52.0
4.022,681.0,33932.0,24.0
4.5294,17.0,3184.0,74.0
5.0,3.0,0.0,38.0
4.6667,3.0,0.0,38.0
5.0,2.0,0.0,38.0
5.0,5.0,0.0,38.0
4.0059,169.0,5670.0,118.0
2.6458,48.0,1689.0,29.0
3.8387,31.0,1960.0,28.0
4.0,4.0,779.0,64.0
3.7143,7.0,793.0,62.0
4.1145,262.0,7880.0,24.0
4.4746,59.0,5836.0,55.0
4.4783,46.0,11432.0,32.0
3.8028,71.0,3943.0,38.0
4.1923,26.0,2108.0,89.0
3.6667,12.0,913.0,57.0
2.1667,6.0,713.0,25.0
5.0,2.0,662.0,275.0
3.8289,76.0,3183.0,43.0
4.0833,24.0,3914.0,32.0
4.4477,172.0,10290.0,40.0
5.0,4.0,175.0,18.0
5.0,1.0,68.0,18.0
0.0,0.0,44.0,18.0
3.9255,94.0,6503.0,40.0
4.3182,308.0,20201.0,38.0
4.2358,106.0,5491.0,115.0
4.5625,16.0,1091.0,72.0
4.4444,18.0,1648.0,16.0
4.3836,159.0,11911.0,38.0
4.6667,21.0,2953.0,18.0
4.3333,15.0,3200.0,21.0
4.4746,118.0,9393.0,34.0
4.2143,28.0,5366.0,5.0
4.8095,21.0,4206.0,18.0
3.1304,23.0,4989.0,16.0
3.7143,14.0,2617.0,8.0
2.9545,22.0,6975.0,59.0
4.1399,536.0,16183.0,53.0
4.5556,9.0,1018.0,225.0
5.0,2.0,889.0,225.0
4.4211,19.0,2072.0,225.0
4.7778,9.0,686.0,225.0
5.0,3.0,583.0,225.0
5.0,3.0,849.0,225.0
4.5111,45.0,5765.0,225.0
4.8889,9.0,1232.0,225.0
4.7143,7.0,669.0,225.0
4.5455,11.0,2742.0,225.0
4.7273,11.0,2006.0,225.0
3.0,3.0,364.0,225.0
4.8182,11.0,1517.0,225.0
5.0,2.0,777.0,225.0
4.2414,29.0,3587.0,225.0
5.0,3.0,645.0,225.0
5.0,1.0,295.0,67.0
5.0,5.0,694.0,37.0
4.6282,632.0,87039.0,36.0
4.5818,55.0,4413.0,58.0
4.0714,56.0,2815.0,95.0
3.9231,13.0,3214.0,64.0
4.0,5.0,1469.0,65.0
3.4361,227.0,12882.0,20.0
3.2826,46.0,465.0,9.5
4.2031,320.0,15505.0,22.0
4.0822,73.0,9038.0,45.0
4.1711,894.0,24648.0,34.0
3.7778,9.0,715.0,60.0
4.193,57.0,9767.0,62.0
4.6,30.0,1692.0,199.0
4.5426,94.0,4517.0,330.0
3.7173,1238.0,40672.0,28.0
3.8962,2023.0,64801.0,29.5
3.381,84.0,5504.0,28.0
4.7273,11.0,1558.0,32.0
3.7311,119.0,8375.0,16.0
3.4079,152.0,13076.0,12.0
4.2161,1305.0,130212.0,64.0
3.6489,94.0,12712.0,62.0
4.3261,138.0,13064.0,64.0
4.375,24.0,5215.0,67.0
3.9444,18.0,2029.0,58.0
4.3125,32.0,4594.0,40.0
3.9,40.0,11456.0,38.0
4.3515,202.0,44936.0,38.0
4.5,8.0,3449.0,30.0
4.6364,22.0,7831.0,38.0
4.0,2.0,818.0,20.0
4.4286,7.0,801.0,25.0
4.3587,92.0,4333.0,32.0
4.1944,36.0,2190.0,32.0
3.8565,216.0,11180.0,32.0
4.33,100.0,6751.0,40.0
4.9545,22.0,3132.0,56.0
4.7143,28.0,4541.0,48.0
4.4111,287.0,26248.0,39.0
4.3571,28.0,3230.0,35.0
4.0909,11.0,3468.0,32.0
3.8182,11.0,526.0,30.0
2.7143,7.0,476.0,36.0
3.5,4.0,931.0,30.0
3.8,45.0,3668.0,40.0
3.8905,210.0,8038.0,12.0
3.9183,257.0,7011.0,14.0
4.4127,63.0,8830.0,55.0
3.6452,31.0,2009.0,20.0
3.0556,54.0,1421.0,26.5
3.5405,148.0,3947.0,16.0
2.8947,38.0,534.0,39.0
3.625,32.0,1241.0,39.0
4.6296,27.0,6531.0,75.0
4.1148,61.0,4109.0,36.0
5.0,1.0,973.0,429.0
3.7155,116.0,7329.0,38.0
4.1818,11.0,2160.0,58.0
3.12,75.0,5260.0,24.0
4.25,4.0,481.0,37.0
5.0,4.0,676.0,67.0
4.2,5.0,517.0,225.0
4.0,32.0,1687.0,20.0
3.7228,368.0,29292.0,48.0
3.7432,148.0,13453.0,23.0
3.9451,164.0,13496.0,23.0
3.4,5.0,1491.0,115.0
4.5417,24.0,2650.0,90.0
3.75,8.0,933.0,75.0
4.625,8.0,1767.0,115.0
4.5833,24.0,3332.0,48.0
4.3333,9.0,989.0,40.0
3.5128,3159.0,97410.0,49.0
4.2895,190.0,25204.0,45.0
4.0591,745.0,37312.0,30.0
4.1983,237.0,15001.0,32.0
4.3776,143.0,7773.0,105.0
2.3333,3.0,374.0,52.0
3.0,1.0,456.0,52.0
4.2162,74.0,2211.0,32.0
4.2872,94.0,4554.0,32.0
4.1525,59.0,2643.0,32.0
4.2736,106.0,8163.0,54.0
3.7812,32.0,4401.0,38.0
3.0,6.0,1045.0,48.0
4.0957,1034.0,61592.0,55.0
3.72,25.0,1487.0,10.0
4.8889,9.0,1082.0,32.0
4.0,1.0,278.0,59.0
4.6842,38.0,1242.0,68.0
3.8108,74.0,4288.0,21.0
3.6635,104.0,6016.0,40.0
4.2709,694.0,68406.0,42.0
4.2647,34.0,3784.0,38.0
4.1875,16.0,1897.0,30.0
3.6667,15.0,2192.0,25.0
2.9,20.0,3833.0,38.0
4.3333,3.0,141.0,60.0
5.0,2.0,176.0,40.0
4.2857,14.0,3385.0,19.0
3.2353,17.0,4564.0,19.0
3.6,10.0,3030.0,16.0
3.8476,164.0,4146.0,22.0
3.8333,6.0,2362.0,17.0
3.9833,299.0,30955.0,19.0
4.5,2.0,533.0,82.0
2.975,40.0,1247.0,20.0
3.2,5.0,1215.0,55.0
3.8,10.0,2817.0,40.0
4.0124,323.0,39548.0,48.0
4.2935,92.0,14390.0,44.0
4.519,237.0,36156.0,44.0
3.6667,33.0,5415.0,28.0
5.0,1.0,942.0,40.0
4.5,2.0,2021.0,35.0
3.75,4.0,2802.0,60.0
4.725,40.0,3540.0,82.0
4.5306,49.0,6463.0,48.0
5.0,2.0,1880.0,32.0
3.6335,2131.0,162945.0,37.0
3.8415,284.0,17495.0,39.0
4.218,289.0,13518.0,12.0
4.5,6.0,1700.0,56.0
4.1714,35.0,2050.0,56.0
4.2512,203.0,7967.0,54.0
3.4776,67.0,5024.0,24.0
4.9,10.0,1232.0,26.0
3.9353,201.0,5034.0,36.0
3.5556,63.0,1957.0,45.0
3.4138,29.0,685.0,55.0
3.3182,22.0,1228.0,14.0
3.1667,6.0,383.0,19.0
4.3409,44.0,1048.0,130.0
4.1034,29.0,756.0,130.0
4.2879,66.0,1894.0,130.0
4.1414,99.0,2257.0,130.0
3.6333,30.0,1928.0,85.0
4.0667,30.0,1480.0,125.0
3.8298,47.0,3698.0,126.0
3.8915,129.0,5461.0,12.0
3.6,5.0,2336.0,22.0
4.331,142.0,8816.0,30.0
4.0769,13.0,1959.0,20.0
3.0,4.0,564.0,20.0
4.2,10.0,1709.0,50.0
4.0189,53.0,21059.0,32.0
3.0,5.0,370.0,26.0
4.5,14.0,1481.0,25.0
5.0,13.0,1820.0,15.0
3.5,4.0,996.0,25.0
5.0,2.0,395.0,18.0
4.1818,22.0,1146.0,42.0
3.8,15.0,1826.0,35.0
3.5,36.0,24148.0,20.0
3.0,2.0,576.0,30.0
4.0789,38.0,7444.0,34.0
3.45,20.0,5834.0,34.0
3.625,16.0,5887.0,32.0
3.9333,15.0,3858.0,59.0
4.0615,537.0,19986.0,28.0
4.1014,69.0,2367.0,42.0
4.0,13.0,3075.0,18.0
2.5,6.0,519.0,70.0
3.5714,7.0,795.0,45.0
4.7419,31.0,2038.0,60.0
1.0,1.0,186.0,40.0
2.5,2.0,214.0,40.0
3.6471,17.0,972.0,35.0
4.3846,13.0,1336.0,35.0
3.0,4.0,439.0,35.0
2.3333,3.0,283.0,35.0
3.0,1.0,183.0,35.0
4.4,5.0,562.0,45.0
3.7348,279.0,73769.0,44.0
2.6333,30.0,950.0,26.0
4.0975,400.0,16622.0,38.0
4.5795,88.0,22686.0,34.0
4.2593,54.0,3842.0,25.0
3.9474,19.0,3352.0,54.0
3.3889,18.0,818.0,22.0
4.2545,55.0,8862.0,52.0
4.7419,31.0,9069.0,21.99
4.1538,13.0,5754.0,21.99
4.5,20.0,1801.0,60.0
4.2,30.0,2198.0,60.0
4.5,8.0,943.0,80.0
3.6,5.0,660.0,70.0
4.1176,17.0,1630.0,42.0
4.2273,22.0,1335.0,78.0
4.0449,89.0,3936.0,88.0
4.1111,18.0,1995.0,62.0
3.55,60.0,2511.0,42.0
4.2857,98.0,5411.0,90.0
4.5402,87.0,8774.0,82.0
2.5,2.0,322.0,30.0
4.0,1.0,960.0,40.0
2.0,1.0,228.0,26.0
4.3333,3.0,526.0,24.0
3.0,3.0,497.0,30.0
4.0,1.0,183.0,32.0
3.0,5.0,237.0,32.0
3.9773,397.0,14476.0,65.0
3.8084,214.0,11168.0,30.0
4.5455,11.0,1150.0,48.0
4.0789,38.0,1167.0,25.0
4.075,40.0,1375.0,72.0
4.6374,1834.0,40835.0,91.0
3.7368,19.0,1110.0,42.0
3.75,40.0,3127.0,38.0
4.0222,45.0,4600.0,37.0
3.8039,51.0,5477.0,39.0
3.75,20.0,1183.0,22.0
4.3095,84.0,10852.0,27.0
4.4783,23.0,5812.0,40.0
3.5417,24.0,3704.0,6.0
4.8679,53.0,6671.0,24.0
3.7804,1380.0,80419.0,44.0
4.1818,11.0,3162.0,29.0
3.5,28.0,2567.0,31.0
4.2963,54.0,3399.0,70.0
4.2,5.0,326.0,61.0
4.1875,32.0,2163.0,25.0
3.6818,22.0,1522.0,28.0
4.5714,35.0,1877.0,74.0
4.5,4.0,1249.0,26.0
3.8333,48.0,2864.0,95.0
4.2,20.0,1815.0,82.0
4.5503,765.0,26998.0,38.0
3.5556,9.0,2088.0,26.0
4.0787,89.0,2810.0,26.0
3.8387,31.0,1805.0,26.0
4.1429,14.0,1317.0,26.0
4.434,53.0,3796.0,28.0
4.4242,33.0,2674.0,28.0
4.6835,79.0,8438.0,28.0
4.2872,94.0,7459.0,42.0
4.3143,35.0,4207.0,42.0
4.4615,13.0,1645.0,46.0
4.3235,34.0,2636.0,38.0
4.25,32.0,2120.0,38.0
4.4861,1335.0,49799.0,38.0
3.9412,51.0,4767.0,48.0
4.4038,52.0,9567.0,34.0
4.1304,46.0,5842.0,34.0
5.0,2.0,629.0,80.0
4.75,4.0,1740.0,150.0
3.8,75.0,2869.0,35.0
3.5385,13.0,2967.0,56.0
4.5,4.0,684.0,116.0
4.7059,17.0,2585.0,48.0
4.25,20.0,3998.0,21.0
4.547,117.0,5997.0,16.0
4.3158,76.0,3772.0,16.0
3.9444,18.0,1199.0,38.0
3.2,5.0,298.0,36.0
3.7444,90.0,7396.0,46.0
3.1905,21.0,1855.0,30.0
4.4595,37.0,4361.0,35.0
3.0,1.0,161.0,70.0
5.0,1.0,444.0,45.0
5.0,1.0,509.0,50.0
0.0,0.0,351.0,45.0
4.5,2.0,418.0,50.0
4.0,2.0,342.0,55.0
4.2857,7.0,1179.0,55.0
5.0,6.0,1320.0,65.0
3.5,2.0,628.0,75.0
4.25,4.0,596.0,90.0
5.0,1.0,997.0,115.0
4.5714,7.0,948.0,115.0
5.0,2.0,630.0,230.0
3.7143,7.0,673.0,30.0
3.9672,61.0,3103.0,38.0
4.2632,19.0,2628.0,36.0
4.68,25.0,1809.0,34.5
3.6391,327.0,17982.0,29.0
4.0,45.0,5665.0,25.0
3.4933,75.0,5302.0,40.0
4.7391,23.0,1726.0,28.0
4.6842,19.0,1461.0,102.0
4.4348,46.0,3810.0,93.0
4.4773,44.0,3429.0,28.0
4.8333,6.0,383.0,98.0
4.0,1.0,379.0,195.0
4.5472,106.0,4638.0,23.0
4.2222,9.0,685.0,44.0
4.0,355.0,45083.0,5.0
2.9706,34.0,2338.0,12.0
4.2308,26.0,4913.0,10.0
3.1912,434.0,22831.0,20.0
4.0833,24.0,4498.0,24.0
4.5179,56.0,6770.0,46.0
4.127,126.0,6934.0,39.0
4.4727,55.0,7328.0,65.0
4.3462,234.0,21359.0,24.0
3.8475,282.0,9208.0,48.0
5.0,2.0,678.0,55.0
5.0,3.0,637.0,55.0
4.2,10.0,2130.0,26.0
5.0,23.0,2640.0,90.0
4.4615,13.0,609.0,78.0
4.2632,19.0,1158.0,25.0
4.9167,12.0,1246.0,15.0
4.1053,19.0,799.0,25.0
4.4583,24.0,1379.0,25.0
4.1528,72.0,2190.0,25.0
3.5455,11.0,1057.0,105.0
4.1905,21.0,1439.0,105.0
4.4,65.0,2726.0,105.0
4.1364,22.0,1815.0,105.0
4.6667,27.0,1417.0,105.0
4.0,22.0,1437.0,105.0
4.2444,45.0,2013.0,105.0
3.3333,9.0,551.0,105.0
0.0,0.0,301.0,56.0
2.0,1.0,401.0,49.0
4.5435,46.0,2207.0,72.0
3.1,10.0,1490.0,26.0
3.6875,16.0,1691.0,26.0
4.56,50.0,2900.0,26.0
4.2609,23.0,2305.0,26.0
4.1905,21.0,1778.0,26.0
3.7333,15.0,1900.0,26.0
4.0952,42.0,2718.0,26.0
3.5556,9.0,832.0,26.0
4.1,30.0,7657.0,34.0
4.625,160.0,18584.0,34.0
4.1522,92.0,8217.0,29.0
4.4573,457.0,80534.0,28.0
3.0,8.0,2039.0,24.0
3.9118,102.0,2044.0,75.0
4.5254,59.0,4215.0,85.0
3.877,122.0,6625.0,30.0
3.9623,53.0,2280.0,35.0
4.5,6.0,717.0,32.0
4.2222,9.0,1160.0,36.0
4.3333,9.0,929.0,98.0
3.1667,12.0,2585.0,28.0
4.7895,19.0,3511.0,32.0
3.9342,243.0,33396.0,38.0
4.6089,767.0,28648.0,20.0
4.3158,76.0,7718.0,19.0
4.5484,31.0,3479.0,19.0
3.4861,144.0,13841.0,18.0
4.4286,14.0,6450.0,18.0
4.5147,136.0,6495.0,92.0
3.2034,59.0,11103.0,24.0
3.7528,445.0,19263.0,32.0
3.4747,316.0,11580.0,19.0
4.231,316.0,6251.0,38.0
3.1067,75.0,5164.0,8.0
2.7471,427.0,13221.0,8.0
3.8259,224.0,11615.0,8.0
4.25,8.0,1157.0,34.0
4.5614,114.0,9274.0,43.0
4.7778,9.0,1071.0,18.5
0.0,0.0,547.0,24.5
4.25,4.0,872.0,18.5
3.4,5.0,676.0,24.5
3.3333,3.0,671.0,14.5
4.4,10.0,859.0,10.5
4.6667,9.0,1314.0,10.5
3.6,15.0,1028.0,145.0
4.0833,12.0,947.0,100.0
3.8235,17.0,920.0,100.0
4.0,13.0,1020.0,100.0
4.3636,22.0,1231.0,145.0
4.5152,33.0,2577.0,100.0
4.3333,189.0,8037.0,135.0
4.6207,29.0,2354.0,35.0
4.4242,99.0,5898.0,42.0
3.9718,71.0,13532.0,36.0
4.3481,135.0,14442.0,24.0
4.6081,74.0,14963.0,38.0
4.8,15.0,2458.0,45.0
4.7619,42.0,3863.0,6.0
4.2877,73.0,5947.0,10.0
3.6304,46.0,4849.0,6.0
3.6154,13.0,3263.0,25.0
4.6699,203.0,27423.0,27.0
4.5814,43.0,4301.0,42.0
4.3311,148.0,5506.0,48.0
4.175,80.0,2208.0,42.0
4.3849,239.0,20059.0,20.0
4.2718,103.0,4772.0,20.0
4.2778,54.0,5356.0,20.0
4.6667,51.0,2383.0,28.0
3.9444,18.0,3247.0,75.0
4.7662,77.0,7141.0,70.0
4.6333,60.0,3927.0,75.0
3.6552,29.0,3854.0,245.0
3.6176,34.0,4689.0,35.0
4.1538,13.0,1774.0,42.0
3.8209,67.0,4781.0,28.0
4.169,71.0,6278.0,63.0
4.3333,3.0,749.0,20.0
1.0,1.0,125.0,20.0
0.0,0.0,118.0,22.0
0.0,0.0,319.0,72.0
3.0,4.0,427.0,20.0
3.8088,68.0,6729.0,445.0
0.0,0.0,324.0,150.0
0.0,0.0,241.0,50.0
4.0,1.0,198.0,50.0
5.0,1.0,317.0,50.0
5.0,4.0,646.0,20.0
4.2,10.0,1753.0,27.0
4.4722,36.0,2992.0,82.0
4.5833,12.0,1994.0,82.0
5.0,1.0,284.0,60.0
5.0,1.0,349.0,48.0
4.5,14.0,1250.0,98.0
5.0,4.0,1010.0,67.0
4.2819,337.0,35110.0,22.0
3.6,15.0,711.0,48.0
4.4355,62.0,2477.0,28.0
4.3333,12.0,1795.0,14.5
4.0995,201.0,21585.0,18.5
3.614,57.0,4793.0,28.0
4.1979,288.0,32411.0,6.0
3.9667,30.0,5255.0,24.0
4.3139,137.0,10161.0,28.0
4.0097,103.0,6284.0,30.0
4.2492,297.0,16168.0,26.0
4.7333,60.0,9853.0,24.0
4.6,5.0,1131.0,72.0
3.6364,22.0,4126.0,16.5
4.1304,23.0,1280.0,45.0
4.4592,294.0,17083.0,39.0
4.2927,41.0,4430.0,39.0
4.4783,46.0,3980.0,39.0
4.1791,67.0,7931.0,39.0
4.0625,16.0,2498.0,55.0
4.4,5.0,1486.0,165.0
4.303,33.0,1489.0,32.0
4.129,31.0,1637.0,32.0
4.8148,27.0,2261.0,32.0
4.5909,22.0,2306.0,12.0
4.1176,17.0,2155.0,12.0
4.3167,60.0,2906.0,36.0
4.039,77.0,4207.0,36.0
4.0,4.0,754.0,32.0
4.875,8.0,1201.0,36.0
5.0,1.0,589.0,36.0
4.6667,36.0,1925.0,32.0
3.4385,374.0,25665.0,20.0
0.0,0.0,295.0,25.0
4.6,5.0,460.0,25.0
4.4725,91.0,14174.0,25.5
3.8409,44.0,2605.0,22.0
4.7981,312.0,41961.0,22.0
4.0909,33.0,7546.0,30.0
3.9286,182.0,6602.0,22.0
4.1,20.0,2129.0,8.0
4.4839,31.0,1688.0,105.0
3.0,5.0,375.0,17.0
4.4167,420.0,35300.0,50.0
3.902,51.0,2278.0,18.5
5.0,3.0,391.0,22.0
3.1429,7.0,226.0,22.0
4.5,172.0,8365.0,64.0
4.8132,91.0,4827.0,36.0
4.5577,52.0,2402.0,20.0
4.3261,46.0,2188.0,36.0
5.0,7.0,584.0,29.5
4.1154,52.0,7048.0,90.0
4.6011,366.0,39159.0,26.0
4.0,9.0,4516.0,35.0
4.2831,219.0,17864.0,18.0
5.0,4.0,758.0,115.0
4.2188,32.0,1967.0,115.0
5.0,1.0,339.0,58.0
5.0,2.0,388.0,58.0
5.0,1.0,278.0,58.0
4.3333,3.0,298.0,58.0
3.4,5.0,161.0,74.0
4.15,20.0,6173.0,48.0
4.625,8.0,1648.0,52.0
4.6,5.0,286.0,72.0
4.3333,15.0,312.0,82.0
4.1026,234.0,7869.0,90.0
4.3644,118.0,11476.0,26.0
3.5122,41.0,4644.0,28.0
4.2727,11.0,7490.0,22.0
3.0,6.0,1090.0,32.0
3.8861,281.0,29016.0,36.0
4.5797,69.0,6075.0,32.0
3.8452,84.0,7026.0,100.0
4.4906,53.0,7331.0,45.0
3.6566,198.0,24921.0,21.0
4.2873,1549.0,57372.0,20.0
4.5319,47.0,3358.0,34.0
4.6667,9.0,1427.0,38.0
5.0,1.0,950.0,110.0
4.3559,59.0,8029.0,43.0
4.4432,176.0,10973.0,39.0
4.0833,12.0,1561.0,28.0
4.3802,121.0,8113.0,39.0
4.0417,48.0,2234.0,44.0
4.2,10.0,2290.0,24.0
3.0,3.0,364.0,25.0
3.5,16.0,1162.0,29.0
3.122,41.0,2058.0,33.0
3.656,596.0,21888.0,28.5
3.3123,682.0,16354.0,28.0
4.0,20.0,1413.0,46.0
3.5,8.0,695.0,80.0
3.4545,11.0,623.0,69.0
3.6667,30.0,2360.0,48.0
2.625,64.0,1156.0,32.0
3.0,2.0,261.0,20.0
4.9412,17.0,1694.0,24.0
3.0,1.0,392.0,200.0
5.0,2.0,181.0,50.0
5.0,1.0,68.0,32.0
4.0,1.0,119.0,295.0
3.19,100.0,11899.0,12.0
5.0,3.0,1029.0,20.0
5.0,1.0,222.0,40.0
0.0,0.0,183.0,60.0
4.7083,48.0,5403.0,36.0
4.3462,52.0,2642.0,18.0
5.0,3.0,333.0,39.0
3.6,10.0,476.0,39.0
4.75,4.0,489.0,42.0
5.0,2.0,259.0,25.0
4.125,8.0,637.0,65.0
3.7419,31.0,2538.0,68.0
4.2225,409.0,52968.0,44.0
4.3333,18.0,5271.0,24.0
2.0,2.0,581.0,34.0
5.0,2.0,284.0,40.0
4.2,5.0,311.0,44.0
0.0,0.0,189.0,44.0
4.5,2.0,218.0,22.0
4.5751,233.0,14661.0,28.0
3.5,2.0,243.0,24.0
2.5,2.0,268.0,24.0
4.4,55.0,2622.0,99.0
0.0,0.0,54.0,252.0
4.0,3.0,194.0,9.0
4.4667,15.0,625.0,16.0
4.7143,7.0,401.0,10.0
4.9286,14.0,755.0,10.0
0.0,0.0,192.0,10.0
4.8889,9.0,370.0,10.0
4.6667,3.0,500.0,10.0
5.0,3.0,327.0,19.0
4.5,2.0,205.0,14.0
0.0,0.0,117.0,16.0
5.0,1.0,202.0,16.0
4.6,5.0,317.0,18.0
4.8,5.0,247.0,13.0
5.0,1.0,263.0,13.0
4.0,2.0,129.0,12.0
4.25,4.0,243.0,18.0
3.0,1.0,76.0,68.0
4.4286,7.0,2237.0,26.0
3.6,25.0,5046.0,24.0
4.0,5.0,1834.0,26.0
4.9,10.0,1768.0,32.0
3.4375,16.0,1841.0,38.0
4.7619,21.0,3314.0,28.0
4.2206,68.0,7402.0,32.0
3.6296,27.0,1653.0,35.0
4.36,25.0,1803.0,20.0
4.4242,33.0,1922.0,25.0
4.5714,7.0,3404.0,34.0
4.3,180.0,16418.0,28.0
3.699,196.0,9507.0,36.0
5.0,4.0,258.0,65.0
4.4324,37.0,2500.0,75.0
0.0,0.0,256.0,75.0
5.0,1.0,255.0,50.0
5.0,1.0,277.0,45.0
4.7647,17.0,1855.0,25.0
4.0556,72.0,5959.0,15.0
4.1667,18.0,963.0,110.0
4.0,19.0,420.0,42.0
4.5,8.0,1250.0,23.0
4.5385,13.0,2536.0,28.0
4.75,4.0,1523.0,29.0
4.8889,9.0,3815.0,28.0
4.291,268.0,10561.0,20.0
4.2865,171.0,3124.0,20.0
3.75,4.0,1605.0,25.0
3.0,2.0,684.0,26.0
2.0,3.0,429.0,29.0
3.5,2.0,327.0,23.0
4.9,10.0,1011.0,69.0
4.6,60.0,6899.0,65.0
4.7105,38.0,4655.0,65.0
4.6844,263.0,7393.0,42.0
4.617,141.0,5997.0,32.0
4.6812,298.0,8936.0,28.0
0.0,0.0,77.0,30.0
4.0,2.0,89.0,48.0
